INVOICE_UPC_CASE,LEN(INVOICE_UPC_CASE),INVOICE_UPC_PACK,LEN(INVOICE_UPC_PACK),INVOICE_PACKAGE_DESCRIPTION
11111111111,11,858499003367,12,INFINITE MONKEY SAUV BLANC 6/4 8.45 OZ CANS
86036825558,11,086036825558,12,CHRIS BROS BRANDY BAR
08859611508,11,088596115087,12,LLANO SWEET RED 750ML
08289600254,11,082896002542,12,CELLAR CRAFT CHARD BIB 3PK 3L
07480618690,11,074806186909,12,DAILYS RTD POUCH FROSE 24PK
08210073853,11,082100738533,12,THE DREAMING TREE CRUSH 750ML
08849110883,11,088498110883,12,SOLEIL MANGO MIMOSA
11111111111,11,857886006387,12,IMMUNITYAID ORANGE BOOST 12PK CANS
08158413151,11,081584131519,12,KJ P NOIR VR +14 750ML
08427998565,11,084279985657,12,BELLA BOLLE MOSC D ASTI WM 750
80480355609,11,080480355609,12,BAC LIMON RUM
68935200961,11,689352009611,12,KIM CRAWFORD SAUV BL MARL 750ML
22100000049,11,022100000049,12,PABST 12/24OZ CN
72515500005,11,725155100005,12,WINE SPICE
11111111111,11,635985260233,12,MIKES BL CHERRY 2/12PK CAN
11111111111,11,083820123869,12,GUINNESS STOUT DRAUGHT 18/14.9Z CN
81329700044,11,813297000444,12,LUCOTTO P GRIG 6PK 750ML
82000784241,11,082000787884,12,SMIR SLTZ ROSE 12OZ 4/6 CN
11111111111,11,018200209826,12,THE BEST OF BELGIUM 2/12/11.2Z NR
85200100906,11,085200001552,12,SUTTER HOME ROSE ON-P
11111111111,11,815829011584,12,CAYMAN CUBAN MOJITO 4/6 BTL
11111111111,11,815829010068,12,CAYMAN JACK MARGARITA 6PK BTL
11111111111,11,085000016671,12,BAREFOOT MOSCATO 1.5
11111111111,11,052300003014,12,OLD MIL LIGHT BTL
11111111111,11,052300000440,12,SCH MALT 4/6/16 CAN _4B3075
11111111111,11,071990095925,12,BLUE MOON LIGHT SKY 2/12/12 CAN
11111111111,11,083783110104,12,SIERRA NEVADA HAZY LTL THING IPA 4/6 CAN
11111111111,11,000000077774,12,EMPTY DEEP RIVER BREWING SM KEG
11111111111,11,085000029718,12,BRIGHTLANDS ROSE 750
11111111111,11,085000216378,12,SPRING CREEK PINK MOSCATO 750
11111111111,11,034100577070,12,LITE 15/16 ALUMINUM BTL
08600386386,11,086003863866,12,WOODBRIDGE SAUV BLANC 1.5L
11111111111,11,875580001415,12,LA FINCA MALBEC ARGENTINA 12/750
87615300276,11,876153002761,12,ZONIN PROSECCO BRUT SPRK 12PK
11111111111,11,819942003174,12,OB WILD BASIN LIME 12PK 19.2OZ CAN
11111111111,11,858604005484,12,AUSTIN ECIDERS CRANBERRY 4/6/12 CAN
11111111111,11,111111111117,12,WICKED WEED PERNICIOUS 1/6 BBL
11111111111,11,034100588052,12,LEINIE TOASTED BOCK 4/6 BTL
11111111111,11,638489003641,12,DOGFISH SLIGHTLY MIGHTY 4/6/12 CN
11111111111,11,815829010068,12,CAYMAN JACK MARGARITA 4/6/11.2 BTL
11111111111,11,740522110831,12,BELLS TWO HEARTED IPA 6/4/16 OZ CANS
11111111111,11,041498219307,12,ALDI OUTLANDER MERITAGE 12/750
08600384182,11,086003841857,12,R MON WB WHITE ZIN 18 750ML
11111111111,11,080660957159,12,MODELO ESPECIAL 2/12/12 CAN
11111111111,11,041755000587,12,LANGERS FRUIT PUNCH 12/15.2 PLNNR
08689108703,11,086891087030,12,THE FEDERALIST ZIN BBN BRL MEN
08500004536,11,085000045367,12,BAREFOOT CHARDONNAY        PET
11111111111,11,635985190028,12,MIKES PEACH 4/6PK LN
03410000340,11,034100003401,12,REDDS VARIETY 2/12/12OZ BTL
80686831013,11,080686831013,12,SAUZA  EXTRA GOLD TEQ
08012028156,11,080120281565,12,ALMADEN HER BURGUNDY    BNB 5L
08600325105,11,086003251052,12,MEIOMI MONT S BARB SON ROSE OP
83974300223,11,839743002237,12,YELLOW TAIL SMOOTH RED BLEND
08500042588,11,085000425886,12,BAREFOOT SPRITZER RD SANG CN4P
81434000293,11,081434000293,12,BLACKBOX CAB SAUV TETRA
08600326100,11,086003261006,12,7 MOONS RED BLEND       6PK WM
08678552229,11,086785522296,12,SHEEP THRILLS PINOT GRIGIO
11111111111,11,635985025986,12,WHITE CLAW LIME 4/6/12 CAN
09421902095,11,094219020953,12,TORA BAY SAUV BL SNGL VYD 750M
11111111111,11,085000029022,12,BAREFOOT APPLE MOSCATO 750
11111111111,11,856338004032,12,BSB INSANE RUSH IPA 4/6/12 CN
11111111111,11,081054996228,12,CHARLES SHAW ROSE ORG GROWN 12/750
11111111111,11,085000026090,12,BAREFOOT CHARD 6/3L BIB
11111111111,11,857387003281,12,FULLSTEAM ROCKET SCIENCE IPA 4/6 12OZ CANS
78250006271,11,078250006271,12,STEEL BL RAZZ 12/24 OZCN
85246139424,11,085246139424,12,MAKERS MARK BRBN
80686001034,11,080686001034,12,RED STAG BLK CHERRY BRBN BAR
11111111111,11,614036301910,12,NEW HOLLAND DRAGONS MILK WHITE STOUT 4/6 12 CAN
11111111111,11,087692001539,12,AO CRISP LOOSE 16OZ CAN
11111111111,11,688589000187,12,SHELTON BIN 17 CHARD
11111111111,11,635985260899,12,WHITE CLAW BLACK CHERRY 2/12/12 CAN
08470409121,11,084704091212,12,KORBEL BRUT CRWN CAP 6/4PK 187
11111111111,11,638489003634,12,DOGFISH HEAD SLIGHTY MIGHTY 2/12/12 CAN
85000020302,11,085000020302,12,W DARKHORSE CAB SAUV 750ML
11111111111,11,022100050020,12,PABST HARD COFFEE 6/4/11 CN
80686016205,11,080686016205,12,KNOB CRK BRBN 9YR 100
11111111111,11,073800004530,12,FAYGO COLA 24/24 Z
11111111111,11,111111111117,12,CA WHITE ZOMBE 1/2K
08308520052,11,008308520052,12,FRANCISCAN CHARD ULTRA PREM 75
08427999608,11,084279996080,12,SHADOW BAY RSV CHARD 750ML
71016800402,11,710168004023,12,GULDEN DRAAK 6/750ML
08591900811,11,085919008118,12,STE GENEVIEVE MALBEC 1.5L
11111111111,11,085000028544,12,BAREFOOT ROSE 6/3L BIB
11111111111,11,087692001294,12,REBEL IPA 2/12/12 BTL
11111111111,11,793585252628,12,ANTIETAM LITTLE MAC 4/6/12 CAN
11111111111,11,111111111117,12,EMPTY KEG - MICROSTR 1/2
08308520052,11,008308520052,12,FRANCISCAN CHARD ULTRA PREM 750ML
11111111111,11,731760303352,12,HEAVY SEAS LOOSE CANNON 4/6 12OZ CANS
11111111111,11,034100516802,12,CAPE LINE VARIETY 4/6/12 CAN
11111111111,11,859313004980,12,ZIPLINE HAZY IPA 4/6 12 OZ NR
11111111111,11,012345678912,12,COASTERS/CASE
11111111111,11,659989000084,12,EMP WINTER WISDOM 4/6 NR
11111111111,11,085000029909,12,BAREFOOT STRAWBERRY MOSCATO 1.5L
08600300365,11,086003003651,12,WOODBRIDGE CAB/MERLOT 1.5L
08735651012,11,087356510124,12,CLOS DU BOIS CHARD TRAY 750ML
00837835311,11,083783531114,12,S/N HAZYLITTLE 2/12C
83089660150,11,083089660150,12,JAGERMEISTER LIQUEUR
11111111111,11,087224004205,12,LES TOURS PN
71788851002,11,717888510025,12,HESS CAB SELECT 750ML
11111111111,11,853394005201,12,BRICKWAY OMAHA STYLEE 4/6 12 OZ CN
88004148263,11,088004148263,12,DR MCGIL CHERRY SCHN
11111111111,11,078250006271,12,STEEL RESERVE BLUE/RAZZ 12/24OZ CAN
11111111111,11,111111111117,12,GOLDEN ROAD MANGO CART 1/6 BBL
11111111111,11,087692000334,12,ANGRY ORCHARD CRISP APPLE 2/12/12 BTL
08500002271,11,085000022719,12,LIBERTY CREEK PINOT GRIGIO
11111111111,11,111111111117,12,COORS LT. 30PK CAN 12OZ
11111111111,11,669576030158,12,DUCKHORN POSTMARK CAB
08143400031,11,081434000316,12,BLACK BOX MERLOT TETRA 12PK 50
85200100767,11,085200618743,12,SUTTER HOME CHARD
11111111111,11,005970000012,12,BOATSWAIN AMERICAN IPA 8/6/12 OZ CAN
11111111111,11,864974000349,12,NOBLE STANDARD BEARER 6/4/12OZ CAN
08312010289,11,083120102892,12,FRANZIA CRISP WHITE HF  BNB 5L
76191975001,11,761919750010,12,THREE LAKES CRANBERRY 12/750
08312000335,11,083120003359,12,FRANZIA DARK RED 5L
08520011883,11,085200118830,12,SUTTER PINK MOSCATO 6/4PK 187M
85516500577,11,855165005779,12,MEIOMI CHARD NL 750ML
08787263336,11,087872633369,12,STELLA ROSA BLACK IL CONTE 750ML
08210000306,11,082100003068,12,RICHARDS WILD FRUIT 18%
08289678040,11,082896780402,12,BONTERRA CAB ORG 6PK 750ML
96749701759,11,096749701759,12,MELLOW CORN 100
60692600018,11,060692600018,12,PEG LEG PORKER 12YR BOURBON
11111111111,11,819942003105,12,OB WILD BASIN MIXED PACK 12PK CAN
11111111111,11,856655003985,12,DBB VIENNA 2/15PK CANS
34100807412,11,033544950425,12,CORONA PRM 2/12 12 OZNR
63598506744,11,635985067443,12,MIKES BLACK CHERRY 4/6/11.2 LN
11111111111,11,052300025450,12,OLD MILW NA 2/12 12 OZ CN
08500000718,11,085000007181,12,C ROSSI RHINE
85603600107,11,856036001074,12,UNDERWOOD ROSE OREGON GROWN CN
87615300288,11,876153002884,12,ZONIN CAB WNMKR 750ML
11111111111,11,635985000198,12,WHITE CLAW 70 CLEMENTINE 4/6 12OZ CAN
88004144081,11,088004144081,12,DR MCGIL MENTH SCHN
08520000020,11,085200000203,12,SUTTER MOSCATO 750ML
11111111111,11,085000231036,12,BAREFOOT SELTZER VARIETY 2/12/250ML CAN
08901601676,11,089016016762,12,CAPRICCIO BUBBLY SANGRIA 6/4PK 375ML
08500000125,11,085000001257,12,PETER VELLA DELICIOUS BLUSH
80686821021,11,080686821021,12,CAN CLUB WSKY BAR
11111111111,11,856845002613,12,TWISP VARIETY 24/12 CAN 2/12
71788899012,11,717888990124,12,COLOME MALBEC ESTATE 6PK +14 7
11111111111,11,085000020746,12,DARK HORSE RED BLEND 750
08769200083,11,087692000839,12,ANGRY ORCHARD CRISP  2/12/12OZ
11111111111,11,022100050204,12,PBR HARD PEACH TEA 4/6 12OZ
11111111111,11,669576040003,12,DUCKHORN CANVASBACK
11111111111,11,657891715591,12,AUSTIN HOPE CAB 12/750ML
11111111111,11,080660957159,12,MODELO 12PK CAN
11111111111,11,078250006165,12,STEEL RES SP WATERMLN 16OZ 6/4 CAN
11111111111,11,085000011294,12,LIBERTY CREEK CAB SAUV 1.5
11111111111,11,111111111117,12,EMPTY KEG - MICROSTR 1/4
11111111111,11,084279999357,12,ALDI BIG BROTHER HARD ROOTBEER 4/6/12OZ
11111111111,11,723830014060,12,LAGUNITAS LIL SUMPIN SUMPIN 4/6/12 CAN
96749356409,11,096749356409,12,J BAVET BRANDY
11111111111,11,736920116513,12,GOOSE ISLAND IPA 30/12 CAN 2/15
80432100783,11,080432100783,12,GLENLIVET FR OAK SCOTCH 15YR
11111111111,11,033544950425,12,CORONA PREMIER 2/12 BTL
11111111111,11,078250006103,12,STEEL RESERVE PUNCH 12/24OZ CAN
11111111111,11,876529000476,12,ROGUE BATSQUATCH HAZY IPA 4/6 12OZ CANS
88004005498,11,088004005498,12,EH TAYLOR JR SMALL BATCH BRBN
11111111111,11,726959911098,12,BOULEVARD SPACE CAMPER IPA 5.16G
86000055761,11,860000557610,12,UNO MAS MARGARITA PEACH BBL6/4
81240053183,11,812400531837,12,LIT WINE CKTL BLD ORNG LSE +14
85156750009,11,085156750009,12,KETEL ONE GRAPFRT AND ROSE12PK
11111111111,11,635985548904,12,WC #1 VARIETY 2/12/12 CAN 5
11111111111,11,111111111117,12,1/2 BBL EMPTY
70491803954,11,070491803954,12,FINEST CALL STRAW PUREE
68844450015,11,068844450015,12,ST. PETERS CREAM STOUT 500ML
11111111111,11,111111111117,12,WICKED WEED FRESH PRESSED 1/6 BBL
11111111111,11,111111111117,12,SA WNTR LAGER 1/2K
11111111111,11,074780949668,12,PERRIER LIME 24/.5 L PET
11111111111,11,895216001497,12,4 LOKO STRAW/LEMON 12/23.5 CAN
00825449904,11,710000000000,12,0012/750 OLD SOUL PINOT NOIR
11111111111,11,076737122506,12,EVERFRESH RUBY RED GFT_2 12/16 Z
11111111111,11,854134007240,12,GATE CITY FAST FJORD FARMHOUSE IPA 4/6/12Z CN
11111111111,11,070310001417,12,NARRAGANSETT LAGER 2/12 12OZ CAN
89450900752,11,894509007529,12,BANDIT CHARDONNAY TETRA .500ML
08312000302,11,083120003021,12,FRANZIA MOSCATO 5L
08520000096,11,085200000968,12,SUTTER PINK MOSCATO 750ML
08520000062,11,085200000623,12,SUTTER MOSCATO 1.5L
08590451440,11,085904514402,12,MD 20/20 BANANA RED 750ML
08787263037,11,087872630375,12,STELLA ROSA ROSE MOSCATO IMPER
08600325105,11,086003251052,12,MEIOMI MONT S BARB SON ROSE 75
96749372409,11,096749372409,12,DUB APRICOT BRANDY
08576300097,11,085763000979,12,MESSINA SWEET SANGRIA 750ML
08210073857,11,082100738571,12,ARBOR MIST MANGO STRAW MOSCATO
08859611506,11,088596115063,12,LLANO BLUSH 750ML
85000019511,11,085000017746,12,W APOTHIC RED 750ML
83765407284,11,837654072844,12,METROPOLITAN KRANKSHAFT 4/6PK
07480618639,11,074806186398,12,DAILYS RTD POUCH BAHAMA 24PK
08312010189,11,083120101895,12,FRANZIA CABERNET VS     BNB 5L
08130800365,11,081308003658,12,LOVE NOIR SULTRY ROSE 750ML
11111111111,11,635985200253,12,WHITE CLAW BLACK CHERRY 4/6/12 CAN
08312000240,11,083120002406,12,FRANZIA P GRIG COLOMB VINT SEL
11111111111,11,076737340955,12,EVERFRESH ISLAND PUNCH_2 12/24 Z
85200020782,11,085200020775,12,CALIFORNIA ROOTS SAUV BLANC
08823200318,11,088232003181,12,VENDANGE PINOT GRI TETRA 500ML
08847401820,11,088474018202,12,S SOHNE QBA BLUE 750ML
11111111111,11,071990480455,12,KEYSTONE LT 2/15/12 CAN
11111111111,11,856845002576,12,PALMETTO PORTER 4/6/12 CAN
11111111111,11,089744761873,12,PARINI PROSECCO BRUT 8/3/187ML BTLS WEGMANS
70491802957,11,070491802957,12,FINEST CALL MARG
87615300011,11,876153000118,12,ZONIN CHIANTI CLS 6PK 750ML
11111111111,11,111111111117,12,NODA HOP DROP N ROLL IPA 1/6 BBL
00051307290,11,000513072907,12,HAMILTON JAMAICAN POT BLK
99999999990,11,099999999990,12,ROLLIN ALOXE-CORTON 1/12B/750ML
02800080116,11,028000276393,12,NESQUIK PROTEIN CHOCOLAT 14 OZ
64441200061,11,644412000618,12,BECKER CLARET 6PK +14 750ML
11111111111,11,111111111111,12,ALDI EXQUISITE COLLECTION MALBEC 12/750
88586002793,11,088586002793,12,ANTINORI VILL BIANCO 18 750ML
11111111111,11,111111111117,12,EMPTY 1/6 BBL
75452701078,11,754727010782,12,NBB VOO AM HAZE 4/6/12OZ CAN
11111111111,11,999999999993,12,MIKKEL BEER GK VAN SHAKE 1/6 BBL
08210073876,11,082100738762,12,ARBOR MIST RASPBERRY MOSCATO 1.5L
90241530408,11,902415304087,12,ROTHMAN CR DE VIOL 750ML
11111111111,11,754527010713,12,NEW BELGIUM MURAL VARIETY 24/12 SLEEK CAN 2/12
11111111111,11,111111111117,12,EMPTY KEG - NEWSOTH 1/2
11111111111,11,019962627910,12,NODA GOSE 24/16 CAN 6/4
11111111111,11,604331002049,12,VIGNOBLES LACHETEAU MUSCADET SEVRE ET MAINE 12/750
18898500003,11,188985000038,12,JOEL GOTT CHARD UNOAKED 750ML
11111111111,11,087692009702,12,TRULY PINEAPPLE 12/24 OZ CN
11111111111,11,022100001718,12,PABST BLUE RIBBON 24PK/CASE CAN 24/12 Z
08858600785,11,088586007859,12,INTRINSIC CAB COL VLY +14 750ML
08308542025,11,083085420253,12,RUFFINO ROSE SPRK SC CAP 24PK
08600325105,11,086003251052,12,MEIOMI MONT S BARB SON RS TRAY
40426312615,11,040426012324,12,MERRYVALE CHARD CARNEROS 18
99999999990,11,099999999990,12,EMERALD GLEN BURGNDY 1/1BIB/18L
11111111111,11,017224720102,12,CAYMUS SPEC SEL CAB 2016
27952400047,11,027952400047,12,WOLLERSHEIM RIVER GOLD 12/750ML
11111111111,11,726959913917,12,BOULEVARD X ATHLETIC BREWING FLYING START IPA 4/6 12OZ CANS
11111111111,11,086891079707,12,GREYSTONE CHARDONNAY 12/750
82000768227,11,082000731528,12,SMIRNOFF CHERRY VODKA
99999999990,11,999999999993,12,BOTT RIESLING TRADITION 1/12B/750ML
11111111111,11,854651003633,12,KARMA BLUEBERRY LEMONADE 12PK
11111111111,11,888888888886,12,TH-AVBC
11111111111,11,685165385317,12,LIFTB HOP DISH 4/6 CN
11111111111,11,631234371187,12,SWEETWATER HYDRO SELTZER VARIETY PK 2/12/12Z CN
11111111111,11,055555555550,12,TT PEACH 6PK BOTTLE
85801800701,11,858018007012,12,MCBRIDE SISTERS RED BLND 750ML
08382010401,11,083820104011,12,GUINN DRAU 4/6 11.2 OZNR
08312000187,11,083120001874,12,OAKLEAF CAB ECO 750ML
08312010069,11,083120101895,12,FRANZIA CHILL RED 5L
08210073856,11,082100738564,12,ARBOR MIST MANGO STRAW MOSCATO 750ML
08500000729,11,085000007297,12,C ROSSI PAISANO
08858601035,11,088586010354,12,14 HANDS HOT TO TROT RED CAN 3
08312000316,11,083120003168,12,OAKLEAF MOSCATO BIB 3L
03410057636,11,034100576363,12,LITE 2/12 12 OZ CAN
08066095785,11,080660957852,12,NEGRA MOD 4/6 12 OZ NR
08858660384,11,088586603846,12,CSM CHARD 750ML
08858640386,11,088586403866,12,COL CREST CHARD 2 VINES 750ML
08597603422,11,085976034228,12,MANISCHEWITZ BLACKBERRY OUP 1.
09998807136,11,099988071362,12,MENAGE A TROIS RED SILK TRAY 7
08427998942,11,084279989426,12,BELLA BOLLE RED MOSCATO 6PK 75
08500002714,11,085000027141,12,DARK HORSE PINOT GRIGIO CANS
80432500118,11,080432500118,12,JAMESON IRISH WSKY BAR
08500002681,11,085000026816,12,LIBERTY CREEK SWEET RED
81240049998,11,081240049165,12,CLASE AZUL LAPINTA
08158400036,11,081584000365,12,KJ MERLOT VR 12PK 375ML
11111111111,11,851464003577,12,REV ANTI-HERO 12/19.2OZ CAN--IPA
88076179080,11,088076179080,12,CIROC PINEAPPLE VODKA
11111111111,11,071990095161,12,BLUE MOON 2/12/12 NR
08158490904,11,081584909040,12,KJ VR RED BLND NL 750ML
11111111111,11,111111111117,12,EMPTY - 1/2 SOUTHERN BARREL
11111111111,11,888888888886,12,TH-ORIGINAL SIN ROSE
08520010279,11,085200102792,12,TRINCHERO CAB BRV NAPA 6PK +14
74052210027,11,740522100238,12,BELL'S AMBER ALE 4/6NR
03410000340,11,034100003401,12,REDDS VARIETY PACK 2/12/12OZ BTL
08858601033,11,088586010330,12,14 HANDS ROSE CAN NV 375ML
03807520250,11,038075202500,12,VERDI SPUMANTE 1.5L
07825000328,11,078250003287,12,STEEL RS 12/24OZ CAN
11111111111,11,726959901204,12,BLVD WHEAT 6PK BTL
08841787027,11,088417870277,12,SILVERADO CAB GEO 6PK +14 750M
00837835311,11,140000000000,12,00S/N HAZYLITTLE 2/12C
11111111111,11,022100050020,12,PABST HARD COFFEE 6/4 11OZ CAN
71689896397,11,716898963975,12,VIAS SIBONA CAMOMILE LIQUEUR
11111111111,11,072311630016,12,PILSNER URQUELL 4/6/11.2 BTL
45189148375,11,081308011189,12,IMAGERY CABERNET
11111111111,11,740522111685,12,BELLS LAGER OF THE LAKES PILSNER 4/6 12OZ CANS
11111111111,11,635985245834,12,MIKES HARDER LEMON 23.5OZ
01046520890,11,010465208903,12,PHELPS CAB 6PK +14 750ML
11111111111,11,111111111117,12,EMPTY KEG - HIGHLAND 1/6
11111111111,11,099999999990,12,UNSORTED CASE RETURN
86003254008,11,086003254008,12,COOPER & THIEF RED BLEND
08823200318,11,088232003181,12,VENDANGE PINOT GRIGIO TETRA 500ML
11111111111,11,722358411108,12,LOS VASCOS CAB
11111111111,11,747846813004,12,KASUMI TSURU KIMOTO EXTRA DRY FUTSU 300ML
08520071874,11,085200718740,12,SUTTER SAUV BLANC 6/4PK PET 18
08224201445,11,082242014458,12,SEVEN NINETEEN WEST CHARD 6PK
85090100406,11,850901004061,12,L'EPAYRIE WHITE TRAY PK NUPC 1.5L
08500001975,11,085000019757,12,SPRING CREEK CHARDONNAY
11111111111,11,659989000701,12,EMP LONG ROUTE PB PORTER 4/6 12 OZ NR
11111111111,11,034100522100,12,STEEL RESERVE SPIKED MYSTERY 12/24 OZ CN
11111111111,11,099100010756,12,ALDI RACCOLTE LAMBRUSCO 6/1.5L_2
08130800157,11,081308001579,12,FLIP FLOP MOSCATO 750ML
11111111111,11,635985200321,12,MIKES HARDER WATERMELON 12/23.5 CAN
11111111111,11,111111111117,12,NOBLE HARD CIDER STANDARD BEARER 1/2BBL
11111111111,11,018200239823,12,NATURAL LIGHT 24/16 CAN 3/8
11111111111,11,071990480196,12,KEY LT 30PK CAN REPEAL
11111111111,11,071990300807,12,CL 1/2 BBL.
11111111111,11,094799120124,12,COCKBURNS FINE RUBY PORT 12/750
11111111111,11,080660957876,12,NEGRA MODELO 2/12 BTL
03807520230,11,038075202302,12,VERDI SPUMANTE 750ML
11111111111,11,819942000234,12,OB ONEY 4/6/12 CN
08500004528,11,085000045282,12,BAREFOOT PINOT GRIGIO      PET
08312010329,11,083120103295,12,FRANZIA FRUITY SANGRIA  BNB 5L
76150637178,11,761503637178,12,KL KUENTZ BAS CREMANT BRUT
08858600448,11,088586004483,12,14 HANDS HOT TO TROT RED 750ML
11111111111,11,635985128243,12,MIKES LEMON 2/12PK CAN
83120003595,11,083120003595,12,STAVE AND STEEL CAB SAUV
63598502598,11,635985025986,12,WHITE CLAW LIME 4/6/12 CN
08312010199,11,083120101994,12,FRANZIA REFRESH WHTE HF BNB 5L
08130800372,11,081308003726,12,CUPCAKE RED BLACK FOREST 750ML
71596201119,11,715962081119,12,FROG'S LEAP SAUV BLANC 750
08210000306,11,082100003068,12,RICHARDS WILD FRUIT 17%
81753050207,11,081753050207,12,VEUVE CLICQUOT BRUT
88004144036,11,088004144036,12,DR MCGIL MENTHE SCHN BAR
86151800263,11,861518002630,12,RANCHO LA GLORIA STBRY NEW UPC 750ML
11111111111,11,855622000125,12,BELLE GLOS CLARK & TELE PN 1.5L
88076151932,11,088110160050,12,OBAN CLASIC SGL MLT SCTCH 14YR
11111111111,11,034100516093,12,LEINE VANILLA PORTER 2/12 12 OZ CN
08538500001,11,085385000012,12,MARKHAM MERLOT +14 NUPC 750ML
01722476012,11,017224760122,12,CAYMUS CONUNDRUM RED 750ML
08224201510,11,082242015103,12,CELLAR BOX CALIF P GRIGIO 500M
03410000159,11,034100001599,12,BEST 12/42 OZ  NR
08417312381,11,084173123803,12,AMERICAN MUSCLE 4 X 6 X 12OZ CANS (6PKC SKU: 08417312380)
39605902036,11,608851207502,12,VOODOO RUM
08500000692,11,085000006924,12,PETER VELLA WHITE ZINFANDEL
07199030103,11,071990301033,12,COORS LT ALUM 24/16OZ LS
11111111111,11,078000052169,12,AW 2/12 CAN
88076182127,11,088076177406,12,CIROC PEACH VODKA
08134000033,11,081434000033,12,BLACK BOX CABERNET 6/3.0L BX
08200074784,11,082000747840,12,SMIR PINEA 4/6 11.2 OZNR
11111111111,11,078000011814,12,DT 7UP 2/12 CAN
11111111111,11,111111111111,12,SCOFFLAW POG BASEMENT IPA 5.16G
11111111111,11,096619174072,12,KIRKLAND PINOT GRIGIO BIB 6/3L
08787263013,11,087872630139,12,STELLA ROSA ROSSO IL CONTE 750ML
08974440258,11,089744402585,12,TRAPICHE MALBEC 750ML
11111111111,11,852039008287,12,TALLGRASS RASPBERRY JAM 4/6PK CANS
11111111111,11,111111111117,12,MILLERCOORS 1/6 EMPTY
11111111111,11,786150001349,12,STELLA ARTOIS 1/6K
80686970095,11,080686970095,12,CRUZAN BLK CHERRY RUM
11111111111,11,740522110862,12,BELLS TWO HEARTED IPA 2/12 12OZ CANS
11111111111,11,000000000001,12,CATAWBA _BROWN BEAR BROWN ALE 4/6/12CN
11111111111,11,034100003234,12,REDDS WCD 12/24OZ CAN
11111111111,11,111111111111,12,ALDI SCARLET PATH LODI ZINFANDEL 12/750
01098601008,11,010986010008,12,KENWOOD P NOIR 6 RIDGES 6PK 75
87615300074,11,876153000743,12,ZONIN PROSECCO WNMKR NTL 6PK 7
11111111111,11,076737340719,12,EVERFRESH GRAPE CRANBERRY 12/24 Z
82184326039,11,082184226032,12,JACK DANIELS WATERMELON 4/6/10 NR
08218422605,11,082184226056,12,JDCC BLACK JK CL MLT 4/6P NEW
11111111111,11,071990095918,12,BMOON LIGHT SKY 4/6 12OZ. CAN
11111111111,11,080432802878,12,SEAGRAMS BLACK CHERRY FIZZ 24/11.2 PALLET
11111111111,11,080432802908,12,SEA VARIETY 12PK BTL
11111111111,11,111111111117,12,EMPTY KEG - ABITA S 1/4
11111111111,11,796238011016,12,PEIRANO HERITAGE CAB
08289600258,11,082896002580,12,CELLAR CRAFT P NOIR BIB 3PK 3L
11111111111,11,602755001990,12,FIRESTONE LUPONIC DISTORTION 4/6 12 OZ CN
11111111111,11,111111111117,12,EMPTY - 1/6 SOUTHERN BARREL
11111111111,11,085000017739,12,LA MARCA PROSECCO 750
11111111111,11,999999999993,12,MB LIL HELPER 1/6 BBL
11111111111,11,895902001268,12,ASY HOPALICIOUS 4/6 CAN--AMERICAN PALE ALE
08312010189,11,083120101895,12,FRANZIA CAB 5L
08218422604,11,082184226049,12,JDCC BERRY PUNCH MALT 4/6PK 10
08143471001,11,081434710017,12,BLACK BOX P NOIR 6PK 3L
08374150314,11,083741503146,12,GROLSCH 6/4PK 15.2 OZ NR
08500002840,11,085000028407,12,BAREFOOT ROSE TETRA      500ML
01827700223,11,041827700223,12,ARTIC RUBY RED GRPFRT 4/6/12 CANS
85801800702,11,858018007029,12,MCBRIDE SISTERS CHARD 750ML
08273431464,11,082734314646,12,CASILLERO MERLOT 750ML
08130800300,11,081308003009,12,CUPCAKE MOSCATO STILL 750ML
85200104470,11,085200020751,12,CALIFORNIA ROOTS SANGRIA
11111111111,11,636251743542,12,STONE DELICIOUS IPA 4/6 12OZ CANS
67288220003,11,672882200030,12,CENTRAL WATERS OUISCONSING 4/6PK
08224201374,11,082242013741,12,BOTA BOX RED NIGHTHAWK BLK 3PK
85682100600,11,856821006000,12,ESTO ES MALBEC PREMIUM 6PK 750
11111111111,11,088593700200,12,ST LEAP WC ARTEMIS CAB SAUV 12/750
08470409147,11,084704091472,12,KORBEL X DRY 750ML
85241100704,11,852411007044,12,GREAT OREGON WINE ROSE 6/4PK 1
11111111111,11,000000077774,12,EMPTY MICROSTAR KEG
